id,SA,EN
c:17v28,\u0905\u0936\u094d\u0930\u0926\u094d\u0927\u092f\u093e \u0939\u0941\u0924\u0902 \u0926\u0924\u094d\u0924\u0902 \u0924\u092a\u0938\u094d\u0924\u092a\u094d\u0924\u0902 \u0915\u0943\u0924\u0902 \u091a \u092f\u0924\u094d |\u0905\u0938\u0926\u093f\u0924\u094d\u092f\u0941\u091a\u094d\u092f\u0924\u0947 \u092a\u093e\u0930\u094d\u0925 \u0928 \u091a \u0924\u0924\u094d\u092a\u094d\u0930\u0947\u0924\u094d\u092f \u0928\u094b \u0907\u0939 || ,"O son of Pritha, whatever acts of sacrifice or penance are done without faith, are termed as \u201cAsat.\u201d They are useless both in this world and the next."
c:18v1,\u0905\u0930\u094d\u091c\u0941\u0928 \u0909\u0935\u093e\u091a |\u0938\u0928\u094d\u0928\u094d\u092f\u093e\u0938\u0938\u094d\u092f \u092e\u0939\u093e\u092c\u093e\u0939\u094b \u0924\u0924\u094d\u0935\u092e\u093f\u091a\u094d\u091b\u093e\u092e\u093f \u0935\u0947\u0926\u093f\u0924\u0941\u092e\u094d |\u0924\u094d\u092f\u093e\u0917\u0938\u094d\u092f \u091a \u0939\u0943\u0937\u0940\u0915\u0947\u0936 \u092a\u0943\u0925\u0915\u094d\u0915\u0947\u0936\u093f\u0928\u093f\u0937\u0942\u0926\u0928 || ,"Arjun said: O mighty-armed Krishna, I wish to understand the nature of sany\u0101s (renunciation of actions) and ty\u0101g (renunciation of the desire for the fruits of actions). O Hrishikesh, I also wish to know the distinction between the two, O Keshinisudan."
c:18v2,\u0936\u094d\u0930\u0940\u092d\u0917\u0935\u093e\u0928\u0941\u0935\u093e\u091a |\u0915\u093e\u092e\u094d\u092f\u093e\u0928\u093e\u0902 \u0915\u0930\u094d\u092e\u0923\u093e\u0902 \u0928\u094d\u092f\u093e\u0938\u0902 \u0938\u0928\u094d\u0928\u094d\u092f\u093e\u0938\u0902 \u0915\u0935\u092f\u094b \u0935\u093f\u0926\u0941: |\u0938\u0930\u094d\u0935\u0915\u0930\u094d\u092e\u092b\u0932\u0924\u094d\u092f\u093e\u0917\u0902 \u092a\u094d\u0930\u093e\u0939\u0941\u0938\u094d\u0924\u094d\u092f\u093e\u0917\u0902 \u0935\u093f\u091a\u0915\u094d\u0937\u0923\u093e: || ,The Supreme Divine Personality said: Giving up of actions motivated by desire is what the wise understand as sany\u0101s. Relinquishing the fruits of all actions is what the learned declare to be ty\u0101g.
c:18v3,\u0924\u094d\u092f\u093e\u091c\u094d\u092f\u0902 \u0926\u094b\u0937\u0935\u0926\u093f\u0924\u094d\u092f\u0947\u0915\u0947 \u0915\u0930\u094d\u092e \u092a\u094d\u0930\u093e\u0939\u0941\u0930\u094d\u092e\u0928\u0940\u0937\u093f\u0923: |\u092f\u091c\u094d\u091e\u0926\u093e\u0928\u0924\u092a:\u0915\u0930\u094d\u092e \u0928 \u0924\u094d\u092f\u093e\u091c\u094d\u092f\u092e\u093f\u0924\u093f \u091a\u093e\u092a\u0930\u0947 || ,"Some learned people declare that all kinds of actions should be given up as evil, while others maintain that acts of sacrifice, charity, and penance should never be abandoned."
c:18v4,\u0928\u093f\u0936\u094d\u091a\u092f\u0902 \u0936\u0943\u0923\u0941 \u092e\u0947 \u0924\u0924\u094d\u0930 \u0924\u094d\u092f\u093e\u0917\u0947 \u092d\u0930\u0924\u0938\u0924\u094d\u0924\u092e |\u0924\u094d\u092f\u093e\u0917\u094b \u0939\u093f \u092a\u0941\u0930\u0941\u0937\u0935\u094d\u092f\u093e\u0918\u094d\u0930 \u0924\u094d\u0930\u093f\u0935\u093f\u0927: \u0938\u092e\u094d\u092a\u094d\u0930\u0915\u0940\u0930\u094d\u0924\u093f\u0924: || ,"Now hear my conclusion on the subject of renunciation, O tiger amongst men, for renunciation has been declared to be of three kinds."
c:18v5,\u092f\u091c\u094d\u091e\u0926\u093e\u0928\u0924\u092a:\u0915\u0930\u094d\u092e \u0928 \u0924\u094d\u092f\u093e\u091c\u094d\u092f\u0902 \u0915\u093e\u0930\u094d\u092f\u092e\u0947\u0935 \u0924\u0924\u094d |\u092f\u091c\u094d\u091e\u094b \u0926\u093e\u0928\u0902 \u0924\u092a\u0936\u094d\u091a\u0948\u0935 \u092a\u093e\u0935\u0928\u093e\u0928\u093f \u092e\u0928\u0940\u0937\u093f\u0923\u093e\u092e\u094d || ,"Actions based upon sacrifice, charity, and penance should never be abandoned; they must certainly be performed. Indeed, acts of sacrifice, charity, and penance are purifying even for those who are wise."
c:18v6,\u090f\u0924\u093e\u0928\u094d\u092f\u092a\u093f \u0924\u0941 \u0915\u0930\u094d\u092e\u093e\u0923\u093f \u0938\u0919\u094d\u0917\u0902 \u0924\u094d\u092f\u0915\u094d\u0924\u094d\u0935\u093e \u092b\u0932\u093e\u0928\u093f \u091a |\u0915\u0930\u094d\u0924\u0935\u094d\u092f\u093e\u0928\u0940\u0924\u093f \u092e\u0947 \u092a\u093e\u0930\u094d\u0925 \u0928\u093f\u0936\u094d\u091a\u093f\u0924\u0902 \u092e\u0924\u092e\u0941\u0924\u094d\u0924\u092e\u092e\u094d || ,"These activities must be performed without attachment and expectation for rewards. This is my definite and supreme verdict, O Arjun."
c:18v7,\u0928\u093f\u092f\u0924\u0938\u094d\u092f \u0924\u0941 \u0938\u0928\u094d\u0928\u094d\u092f\u093e\u0938: \u0915\u0930\u094d\u092e\u0923\u094b \u0928\u094b\u092a\u092a\u0926\u094d\u092f\u0924\u0947 |\u092e\u094b\u0939\u093e\u0924\u094d\u0924\u0938\u094d\u092f \u092a\u0930\u093f\u0924\u094d\u092f\u093e\u0917\u0938\u094d\u0924\u093e\u092e\u0938: \u092a\u0930\u093f\u0915\u0940\u0930\u094d\u0924\u093f\u0924: || ,Prescribed duties should never be renounced. Such deluded renunciation is said to be in the mode of ignorance.
c:18v8,\u0926\u0941:\u0916\u092e\u093f\u0924\u094d\u092f\u0947\u0935 \u092f\u0924\u094d\u0915\u0930\u094d\u092e \u0915\u093e\u092f\u0915\u094d\u0932\u0947\u0936\u092d\u092f\u093e\u0924\u094d\u092f\u091c\u0947\u0924\u094d |\u0938 \u0915\u0943\u0924\u094d\u0935\u093e \u0930\u093e\u091c\u0938\u0902 \u0924\u094d\u092f\u093e\u0917\u0902 \u0928\u0948\u0935 \u0924\u094d\u092f\u093e\u0917\u092b\u0932\u0902 \u0932\u092d\u0947\u0924\u094d || ,To give up prescribed duties because they are troublesome or cause bodily discomfort is renunciation in the mode of passion. Such renunciation is never beneficial or elevating.
c:18v9,\u0915\u093e\u0930\u094d\u092f\u092e\u093f\u0924\u094d\u092f\u0947\u0935 \u092f\u0924\u094d\u0915\u0930\u094d\u092e \u0928\u093f\u092f\u0924\u0902 \u0915\u094d\u0930\u093f\u092f\u0924\u0947\u093d\u0930\u094d\u091c\u0941\u0928 |\u0938\u0919\u094d\u0917\u0902 \u0924\u094d\u092f\u0915\u094d\u0924\u094d\u0935\u093e \u092b\u0932\u0902 \u091a\u0948\u0935 \u0938 \u0924\u094d\u092f\u093e\u0917: \u0938\u093e\u0924\u094d\u0935\u093f\u0915\u094b \u092e\u0924: || ,"When actions are taken in response to duty, Arjun, and one relinquishes attachment to any reward, it is considered renunciation in the nature of goodness."
c:18v10,\u0928 \u0926\u094d\u0935\u0947\u0937\u094d\u091f\u094d\u092f\u0915\u0941\u0936\u0932\u0902 \u0915\u0930\u094d\u092e \u0915\u0941\u0936\u0932\u0947 \u0928\u093e\u0928\u0941\u0937\u091c\u094d\u091c\u0924\u0947 |\u0924\u094d\u092f\u093e\u0917\u0940 \u0938\u0924\u094d\u0935\u0938\u092e\u093e\u0935\u093f\u0937\u094d\u091f\u094b \u092e\u0947\u0927\u093e\u0935\u0940 \u091b\u093f\u0928\u094d\u0928\u0938\u0902\u0936\u092f: || ,Those who neither avoid disagreeable work nor seek work because it is agreeable are persons of true renunciation. They are endowed with the quality of the mode of goodness and have no doubts (about the nature of work).
c:18v11,\u0928 \u0939\u093f \u0926\u0947\u0939\u092d\u0943\u0924\u093e \u0936\u0915\u094d\u092f\u0902 \u0924\u094d\u092f\u0915\u094d\u0924\u0941\u0902 \u0915\u0930\u094d\u092e\u093e\u0923\u094d\u092f\u0936\u0947\u0937\u0924: |\u092f\u0938\u094d\u0924\u0941 \u0915\u0930\u094d\u092e\u092b\u0932\u0924\u094d\u092f\u093e\u0917\u0940 \u0938 \u0924\u094d\u092f\u093e\u0917\u0940\u0924\u094d\u092f\u092d\u093f\u0927\u0940\u092f\u0924\u0947 || ,"For the embodied being, it is impossible to give up activities entirely. But those who relinquish the fruits of their actions are said to be truly renounced."
c:18v12,\u0905\u0928\u093f\u0937\u094d\u091f\u092e\u093f\u0937\u094d\u091f\u0902 \u092e\u093f\u0936\u094d\u0930\u0902 \u091a \u0924\u094d\u0930\u093f\u0935\u093f\u0927\u0902 \u0915\u0930\u094d\u092e\u0923: \u092b\u0932\u092e\u094d |\u092d\u0935\u0924\u094d\u092f\u0924\u094d\u092f\u093e\u0917\u093f\u0928\u093e\u0902 \u092a\u094d\u0930\u0947\u0924\u094d\u092f \u0928 \u0924\u0941 \u0938\u0928\u094d\u0928\u094d\u092f\u093e\u0938\u093f\u0928\u093e\u0902 \u0915\u094d\u0935\u091a\u093f\u0924\u094d || ,"The three-fold fruits of actions\u2014pleasant, unpleasant, and mixed\u2014accrue even after death to those who are attached to personal reward. But, for those who renounce the fruits of their actions, there are no such results in the here or hereafter."
c:18v13,\u092a\u091e\u094d\u091a\u0948\u0924\u093e\u0928\u093f \u092e\u0939\u093e\u092c\u093e\u0939\u094b \u0915\u093e\u0930\u0923\u093e\u0928\u093f \u0928\u093f\u092c\u094b\u0927 \u092e\u0947 |\u0938\u093e\u0919\u094d \u0916\u094d\u092f\u0947 \u0915\u0943\u0924\u093e\u0928\u094d\u0924\u0947 \u092a\u094d\u0930\u094b\u0915\u094d\u0924\u093e\u0928\u093f \u0938\u093f\u0926\u094d\u0927\u092f\u0947 \u0938\u0930\u094d\u0935\u0915\u0930\u094d\u092e\u0923\u093e\u092e\u094d || ,"O Arjun, now learn from me about the five factors that have been mentioned for the accomplishment of all actions in the doctrine of S\u0101nkhya, which explains how to stop the reactions of karmas."
c:18v14,\u0905\u0927\u093f\u0937\u094d\u0920\u093e\u0928\u0902 \u0924\u0925\u093e \u0915\u0930\u094d\u0924\u093e \u0915\u0930\u0923\u0902 \u091a \u092a\u0943\u0925\u0917\u094d\u0935\u093f\u0927\u092e\u094d |\u0935\u093f\u0935\u093f\u0927\u093e\u0936\u094d\u091a \u092a\u0943\u0925\u0915\u094d\u091a\u0947\u0937\u094d\u091f\u093e \u0926\u0948\u0935\u0902 \u091a\u0948\u0935\u093e\u0924\u094d\u0930 \u092a\u091e\u094d\u091a\u092e\u092e\u094d || ,"The body, the doer, the various senses, the many kinds of efforts, and Divine Providence\u2014these are the five factors of action."
c:18v15,\u0936\u0930\u0940\u0930\u0935\u093e\u0919\u094d\u092e\u0928\u094b\u092d\u093f\u0930\u094d\u092f\u0924\u094d\u0915\u0930\u094d\u092e \u092a\u094d\u0930\u093e\u0930\u092d\u0924\u0947 \u0928\u0930: |\u0928\u094d\u092f\u093e\u092f\u094d\u092f\u0902 \u0935\u093e \u0935\u093f\u092a\u0930\u0940\u0924\u0902 \u0935\u093e \u092a\u091e\u094d\u091a\u0948\u0924\u0947 \u0924\u0938\u094d\u092f \u0939\u0947\u0924\u0935: || \u0924\u0924\u094d\u0930\u0948\u0935\u0902 \u0938\u0924\u093f \u0915\u0930\u094d\u0924\u093e\u0930\u092e\u093e\u0924\u094d\u092e\u093e\u0928\u0902 \u0915\u0947\u0935\u0932\u0902 \u0924\u0941 \u092f: |\u092a\u0936\u094d\u092f\u0924\u094d\u092f\u0915\u0943\u0924\u092c\u0941\u0926\u094d\u0927\u093f\u0924\u094d\u0935\u093e\u0928\u094d\u0928 \u0938 \u092a\u0936\u094d\u092f\u0924\u093f \u0926\u0941\u0930\u094d\u092e\u0924\u093f: || ,"These five are the contributory factors for whatever action is performed, whether proper or improper, with body, speech, or mind. Those who do not understand this regard the soul as the only doer. With their impure intellects they cannot see things as they are."
c:18v16,\u0936\u0930\u0940\u0930\u0935\u093e\u0919\u094d\u092e\u0928\u094b\u092d\u093f\u0930\u094d\u092f\u0924\u094d\u0915\u0930\u094d\u092e \u092a\u094d\u0930\u093e\u0930\u092d\u0924\u0947 \u0928\u0930: |\u0928\u094d\u092f\u093e\u092f\u094d\u092f\u0902 \u0935\u093e \u0935\u093f\u092a\u0930\u0940\u0924\u0902 \u0935\u093e \u092a\u091e\u094d\u091a\u0948\u0924\u0947 \u0924\u0938\u094d\u092f \u0939\u0947\u0924\u0935: || \u0924\u0924\u094d\u0930\u0948\u0935\u0902 \u0938\u0924\u093f \u0915\u0930\u094d\u0924\u093e\u0930\u092e\u093e\u0924\u094d\u092e\u093e\u0928\u0902 \u0915\u0947\u0935\u0932\u0902 \u0924\u0941 \u092f: |\u092a\u0936\u094d\u092f\u0924\u094d\u092f\u0915\u0943\u0924\u092c\u0941\u0926\u094d\u0927\u093f\u0924\u094d\u0935\u093e\u0928\u094d\u0928 \u0938 \u092a\u0936\u094d\u092f\u0924\u093f \u0926\u0941\u0930\u094d\u092e\u0924\u093f: || ,"These five are the contributory factors for whatever action is performed, whether proper or improper, with body, speech, or mind. Those who do not understand this regard the soul as the only doer. With their impure intellects they cannot see things as they are."
c:18v17,\u092f\u0938\u094d\u092f \u0928\u093e\u0939\u0919\u094d \u0915\u0943\u0924\u094b \u092d\u093e\u0935\u094b \u092c\u0941\u0926\u094d\u0927\u093f\u0930\u094d\u092f\u0938\u094d\u092f \u0928 \u0932\u093f\u092a\u094d\u092f\u0924\u0947 |\u0939\u0924\u094d\u0935\u093e\u093d\u092a\u093f \u0938 \u0907\u092e\u093e\u0901\u0932\u094d\u0932\u094b\u0915\u093e\u0928\u094d\u0928 \u0939\u0928\u094d\u0924\u093f \u0928 \u0928\u093f\u092c\u0927\u094d\u092f\u0924\u0947 || ,"Those who are free from the ego of being the doer, and whose intellect is unattached, though they may slay living beings, they neither kill nor are they bound by actions."
c:18v18,\u091c\u094d\u091e\u093e\u0928\u0902 \u091c\u094d\u091e\u0947\u092f\u0902 \u092a\u0930\u093f\u091c\u094d\u091e\u093e\u0924\u093e \u0924\u094d\u0930\u093f\u0935\u093f\u0927\u093e \u0915\u0930\u094d\u092e\u091a\u094b\u0926\u0928\u093e |\u0915\u0930\u0923\u0902 \u0915\u0930\u094d\u092e \u0915\u0930\u094d\u0924\u0947\u0924\u093f \u0924\u094d\u0930\u093f\u0935\u093f\u0927: \u0915\u0930\u094d\u092e\u0938\u0902\u0917\u094d\u0930\u0939: || ,"Knowledge, the object of knowledge, and the knower\u2014these are the three factors that induce action. The instrument of action, the act itself, and the doer\u2014these are the three constituents of action."
c:18v19,\u091c\u094d\u091e\u093e\u0928\u0902 \u0915\u0930\u094d\u092e \u091a \u0915\u0930\u094d\u0924\u093e \u091a \u0924\u094d\u0930\u093f\u0927\u0948\u0935 \u0917\u0941\u0923\u092d\u0947\u0926\u0924: |\u092a\u094d\u0930\u094b\u091a\u094d\u092f\u0924\u0947 \u0917\u0941\u0923\u0938\u0919\u094d \u0916\u094d\u092f\u093e\u0928\u0947 \u092f\u0925\u093e\u0935\u091a\u094d\u091b\u0943\u0923\u0941 \u0924\u093e\u0928\u094d\u092f\u092a\u093f || ,"Knowledge, action, and the doer are declared to be of three kinds in the S\u0101nkhya philosophy, distinguished according to the three modes of material nature. Listen, and I will explain their distinctions to you."
c:18v20,\u0938\u0930\u094d\u0935\u092d\u0942\u0924\u0947\u0937\u0941 \u092f\u0947\u0928\u0948\u0915\u0902 \u092d\u093e\u0935\u092e\u0935\u094d\u092f\u092f\u092e\u0940\u0915\u094d\u0937\u0924\u0947 |\u0905\u0935\u093f\u092d\u0915\u094d\u0924\u0902 \u0935\u093f\u092d\u0915\u094d\u0924\u0947\u0937\u0941 \u0924\u091c\u094d\u091c\u094d\u091e\u093e\u0928\u0902 \u0935\u093f\u0926\u094d\u0927\u093f \u0938\u093e\u0924\u094d\u0935\u093f\u0915\u092e\u094d || ,Understand that knowledge to be in the mode of goodness by which a person sees one undivided imperishable reality within all diverse living beings.
c:18v21,\u092a\u0943\u0925\u0915\u094d\u0924\u094d\u0935\u0947\u0928 \u0924\u0941 \u092f\u091c\u094d\u091c\u094d\u091e\u093e\u0928\u0902 \u0928\u093e\u0928\u093e\u092d\u093e\u0935\u093e\u0928\u094d\u092a\u0943\u0925\u0917\u094d\u0935\u093f\u0927\u093e\u0928\u094d |\u0935\u0947\u0924\u094d\u0924\u093f \u0938\u0930\u094d\u0935\u0947\u0937\u0941 \u092d\u0942\u0924\u0947\u0937\u0941 \u0924\u091c\u094d\u091c\u094d\u091e\u093e\u0928\u0902 \u0935\u093f\u0926\u094d\u0927\u093f \u0930\u093e\u091c\u0938\u092e\u094d || ,That knowledge is to be considered in the mode of passion by which one sees the manifold living entities in diverse bodies as individual and unconnected.
c:18v22,\u092f\u0924\u094d\u0924\u0941 \u0915\u0943\u0924\u094d\u0938\u094d\u0928\u0935\u0926\u0947\u0915\u0938\u094d\u092e\u093f\u0928\u094d\u0915\u093e\u0930\u094d\u092f\u0947 \u0938\u0915\u094d\u0924\u092e\u0939\u0948\u0924\u0941\u0915\u092e\u094d |\u0905\u0924\u0924\u094d\u0935\u093e\u0930\u094d\u0925\u0935\u0926\u0932\u094d\u092a\u0902 \u091a \u0924\u0924\u094d\u0924\u093e\u092e\u0938\u092e\u0941\u0926\u093e\u0939\u0943\u0924\u092e\u094d || ,"That knowledge is said to be in the mode of ignorance where one is engrossed in a fragmental concept as if it encompasses the whole, and which is neither grounded in reason nor based on the truth."
c:18v23,\u0928\u093f\u092f\u0924\u0902 \u0938\u0919\u094d\u0917\u0930\u0939\u093f\u0924\u092e\u0930\u093e\u0917\u0926\u094d\u0935\u0947\u0937\u0924: \u0915\u0943\u0924\u092e\u094d |\u0905\u092b\u0932\u092a\u094d\u0930\u0947\u092a\u094d\u0938\u0941\u0928\u093e \u0915\u0930\u094d\u092e \u092f\u0924\u0924\u094d\u0938\u093e\u0924\u094d\u0935\u093f\u0915\u092e\u0941\u091a\u094d\u092f\u0924\u0947 || ,"Action that is in accordance with the scriptures, which is free from attachment and aversion, and which is done without desire for rewards, is in the mode of goodness."
c:18v24,\u092f\u0924\u094d\u0924\u0941\u0915\u093e\u092e\u0947\u092a\u094d\u0938\u0941\u0928\u093e \u0915\u0930\u094d\u092e \u0938\u093e\u0939\u0919\u094d\u0915\u093e\u0930\u0947\u0923 \u0935\u093e \u092a\u0941\u0928: |\u0915\u094d\u0930\u093f\u092f\u0924\u0947 \u092c\u0939\u0941\u0932\u093e\u092f\u093e\u0938\u0902 \u0924\u0926\u094d\u0930\u093e\u091c\u0938\u092e\u0941\u0926\u093e\u0939\u0943\u0924\u092e\u094d || ,"Action that is prompted by selfish desire, enacted with pride, and full of stress, is in the nature of passion."
c:18v25,\u0905\u0928\u0941\u092c\u0928\u094d\u0927\u0902 \u0915\u094d\u0937\u092f\u0902 \u0939\u093f\u0902\u0938\u093e\u092e\u0928\u092a\u0947\u0915\u094d\u0937\u094d\u092f \u091a \u092a\u094c\u0930\u0941\u0937\u092e\u094d |\u092e\u094b\u0939\u093e\u0926\u093e\u0930\u092d\u094d\u092f\u0924\u0947 \u0915\u0930\u094d\u092e \u092f\u0924\u0924\u094d\u0924\u093e\u092e\u0938\u092e\u0941\u091a\u094d\u092f\u0924\u0947 || ,"That action is declared to be in the mode of ignorance, which is begun out of delusion, without thought to one\u2019s own ability, and disregarding consequences, loss, and injury to others."
c:18v26,\u092e\u0941\u0915\u094d\u0924\u0938\u0919\u094d\u0917\u094b\u093d\u0928\u0939\u0902\u0935\u093e\u0926\u0940 \u0927\u0943\u0924\u094d\u092f\u0941\u0924\u094d\u0938\u093e\u0939\u0938\u092e\u0928\u094d\u0935\u093f\u0924: |\u0938\u093f\u0926\u094d\u0927\u094d\u092f\u0938\u093f\u0926\u094d\u0927\u094d\u092f\u094b\u0930\u094d\u0928\u093f\u0930\u094d\u0935\u093f\u0915\u093e\u0930: \u0915\u0930\u094d\u0924\u093e \u0938\u093e\u0924\u094d\u0935\u093f\u0915 \u0909\u091a\u094d\u092f\u0924\u0947 || ,"The performer is said to be in the mode of goodness, when he or she is free from egotism and attachment, endowed with enthusiasm and determination, and equipoised in success and failure."
c:18v27,\u0930\u093e\u0917\u0940 \u0915\u0930\u094d\u092e\u092b\u0932\u092a\u094d\u0930\u0947\u092a\u094d\u0938\u0941\u0930\u094d\u0932\u0941\u092c\u094d\u0927\u094b \u0939\u093f\u0902\u0938\u093e\u0924\u094d\u092e\u0915\u094b\u093d\u0936\u0941\u091a\u093f: |\u0939\u0930\u094d\u0937\u0936\u094b\u0915\u093e\u0928\u094d\u0935\u093f\u0924: \u0915\u0930\u094d\u0924\u093e \u0930\u093e\u091c\u0938: \u092a\u0930\u093f\u0915\u0940\u0930\u094d\u0924\u093f\u0924: || ,"The performer is considered in the mode of passion when he or she craves the fruits of the work, is covetous, violent-natured, impure, and moved by joy and sorrow."
c:18v28,\u0905\u092f\u0941\u0915\u094d\u0924: \u092a\u094d\u0930\u093e\u0915\u0943\u0924: \u0938\u094d\u0924\u092c\u094d\u0927: \u0936\u0920\u094b \u0928\u0948\u0937\u094d\u0915\u0943\u0924\u093f\u0915\u094b\u093d\u0932\u0938: |\u0935\u093f\u0937\u093e\u0926\u0940 \u0926\u0940\u0930\u094d\u0918\u0938\u0942\u0924\u094d\u0930\u0940 \u091a \u0915\u0930\u094d\u0924\u093e \u0924\u093e\u092e\u0938 \u0909\u091a\u094d\u092f\u0924\u0947 || ,"A performer in the mode of ignorance is one who is undisciplined, vulgar, stubborn, deceitful, slothful, despondent, and procrastinating."
c:18v29,\u092c\u0941\u0926\u094d\u0927\u0947\u0930\u094d\u092d\u0947\u0926\u0902 \u0927\u0943\u0924\u0947\u0936\u094d\u091a\u0948\u0935 \u0917\u0941\u0923\u0924\u0938\u094d\u0924\u094d\u0930\u093f\u0935\u093f\u0927\u0902 \u0936\u0943\u0923\u0941 |\u092a\u094d\u0930\u094b\u091a\u094d\u092f\u092e\u093e\u0928\u092e\u0936\u0947\u0937\u0947\u0923 \u092a\u0943\u0925\u0915\u094d\u0924\u094d\u0935\u0947\u0928 \u0927\u0928\u091e\u094d\u091c\u092f || ,"Hear now, O Arjun, of the distinctions of intellect and determination, according to the three modes of material nature, as I describe them in detail."
c:18v30,\u092a\u094d\u0930\u0935\u0943\u0924\u094d\u0924\u093f\u0902\u091a \u0928\u093f\u0935\u0943\u0924\u094d\u0924\u093f\u0902 \u091a \u0915\u093e\u0930\u094d\u092f\u093e\u0915\u093e\u0930\u094d\u092f\u0947 \u092d\u092f\u093e\u092d\u092f\u0947 |\u092c\u0928\u094d\u0927\u0902 \u092e\u094b\u0915\u094d\u0937\u0902 \u091a \u092f\u093e \u0935\u0947\u0924\u094d\u0924\u093f\u092c\u0941\u0926\u094d\u0927\u093f: \u0938\u093e \u092a\u093e\u0930\u094d\u0925 \u0938\u093e\u0924\u094d\u0935\u093f\u0915\u0940 || ,"The intellect is said to be in the nature of goodness, O Parth, when it understands what is proper action and what is improper action, what is duty and what is non-duty, what is to be feared and what is not to be feared, what is binding and what is liberating."
c:18v31,\u092f\u092f\u093e \u0927\u0930\u094d\u092e\u092e\u0927\u0930\u094d\u092e\u0902 \u091a \u0915\u093e\u0930\u094d\u092f\u0902 \u091a\u093e\u0915\u093e\u0930\u094d\u092f\u092e\u0947\u0935 \u091a |\u0905\u092f\u0925\u093e\u0935\u0924\u094d\u092a\u094d\u0930\u091c\u093e\u0928\u093e\u0924\u093f \u092c\u0941\u0926\u094d\u0927\u093f: \u0938\u093e \u092a\u093e\u0930\u094d\u0925 \u0930\u093e\u091c\u0938\u0940 || ,"The intellect is considered in the mode of passion when it is confused between righteousness and unrighteousness, and cannot distinguish between right and wrong conduct."
c:18v32,\u0905\u0927\u0930\u094d\u092e\u0902 \u0927\u0930\u094d\u092e\u092e\u093f\u0924\u093f \u092f\u093e \u092e\u0928\u094d\u092f\u0924\u0947 \u0924\u092e\u0938\u093e\u0935\u0943\u0924\u093e |\u0938\u0930\u094d\u0935\u093e\u0930\u094d\u0925\u093e\u0928\u094d\u0935\u093f\u092a\u0930\u0940\u0924\u093e\u0902\u0936\u094d\u091a \u092c\u0941\u0926\u094d\u0927\u093f: \u0938\u093e \u092a\u093e\u0930\u094d\u0925 \u0924\u093e\u092e\u0938\u0940 || ,"That intellect which is shrouded in darkness, imagining irreligion to be religion, and perceiving untruth to be the truth, is of the nature of ignorance."
c:18v33,\u0927\u0943\u0924\u094d\u092f\u093e \u092f\u092f\u093e \u0927\u093e\u0930\u092f\u0924\u0947 \u092e\u0928:\u092a\u094d\u0930\u093e\u0923\u0947\u0928\u094d\u0926\u094d\u0930\u093f\u092f\u0915\u094d\u0930\u093f\u092f\u093e: |\u092f\u094b\u0917\u0947\u0928\u093e\u0935\u094d\u092f\u092d\u093f\u091a\u093e\u0930\u093f\u0923\u094d\u092f\u093e \u0927\u0943\u0924\u093f: \u0938\u093e \u092a\u093e\u0930\u094d\u0925 \u0938\u093e\u0924\u094d\u0935\u093f\u0915\u0940 || ,"The steadfast will that is developed through Yog, and which sustains the activities of the mind, the life-airs, and the senses, is said to be determination in the mode of goodness."
c:18v34,\u092f\u092f\u093e \u0924\u0941 \u0927\u0930\u094d\u092e\u0915\u093e\u092e\u093e\u0930\u094d\u0925\u093e\u0928\u094d\u0927\u0943\u0924\u094d\u092f\u093e \u0927\u093e\u0930\u092f\u0924\u0947\u093d\u0930\u094d\u091c\u0941\u0928 |\u092a\u094d\u0930\u0938\u0919\u094d\u0917\u0947\u0928 \u092b\u0932\u093e\u0915\u093e\u0919\u094d \u0915\u094d\u0937\u0940 \u0927\u0943\u0924\u093f: \u0938\u093e \u092a\u093e\u0930\u094d\u0925 \u0930\u093e\u091c\u0938\u0940 || ,"The steadfast will by which one holds to duty, pleasures, and wealth, out of attachment and desire for rewards, is determination in the mode of passion."
c:18v35,\u092f\u092f\u093e \u0938\u094d\u0935\u092a\u094d\u0928\u0902 \u092d\u092f\u0902 \u0936\u094b\u0915\u0902 \u0935\u093f\u0937\u093e\u0926\u0902 \u092e\u0926\u092e\u0947\u0935 \u091a |\u0928 \u0935\u093f\u092e\u0941\u091e\u094d\u091a\u0924\u093f \u0926\u0941\u0930\u094d\u092e\u0947\u0927\u093e \u0927\u0943\u0924\u093f: \u0938\u093e \u092a\u093e\u0930\u094d\u0925 \u0924\u093e\u092e\u0938\u0940 || ,"That unintelligent resolve is said to be determination in the mode of ignorance, in which one does not give up dreaming, fearing, grieving, despair, and conceit."
c:18v36,\u0938\u0941\u0916\u0902 \u0924\u094d\u0935\u093f\u0926\u093e\u0928\u0940\u0902 \u0924\u094d\u0930\u093f\u0935\u093f\u0927\u0902 \u0936\u0943\u0923\u0941 \u092e\u0947 \u092d\u0930\u0924\u0930\u094d\u0937\u092d |\u0905\u092d\u094d\u092f\u093e\u0938\u093e\u0926\u094d\u0930\u092e\u0924\u0947 \u092f\u0924\u094d\u0930 \u0926\u0941:\u0916\u093e\u0928\u094d\u0924\u0902 \u091a \u0928\u093f\u0917\u091a\u094d\u091b\u0924\u093f || ,"And now hear from me, O Arjun, of the three kinds of happiness in which the embodied soul rejoices, and can even reach the end of all suffering."
