data_id,book_id,chapter,verse,sanskrit,english
40002011,40,2,11,"\u0924\u0924\u094b \u0917\u0947\u0939\u092e\u0927\u094d\u092f \u092a\u094d\u0930\u0935\u093f\u0936\u094d\u092f \u0924\u0938\u094d\u092f \u092e\u093e\u0924\u094d\u0930\u093e \u092e\u0930\u093f\u092f\u092e\u093e \u0938\u093e\u0926\u094d\u0927\u0902 \u0924\u0902 \u0936\u093f\u0936\u0941\u0902 \u0928\u093f\u0930\u0940\u0915\u094d\u0937\u092f \u0926\u0923\u094d\u0921\u0935\u0926\u094d \u092d\u0942\u0924\u094d\u0935\u093e \u092a\u094d\u0930\u0923\u0947\u092e\u0941\u0903, \u0905\u092a\u0930\u0902 \u0938\u094d\u0935\u0947\u0937\u093e\u0902 \u0918\u0928\u0938\u092e\u094d\u092a\u0924\u094d\u0924\u093f\u0902 \u092e\u094b\u091a\u092f\u093f\u0924\u094d\u0935\u093e \u0938\u0941\u0935\u0930\u094d\u0923\u0902 \u0915\u0941\u0928\u094d\u0926\u0941\u0930\u0941\u0902 \u0917\u0928\u094d\u0927\u0930\u092e\u091e\u094d\u091a \u0924\u0938\u094d\u092e\u0948 \u0926\u0930\u094d\u0936\u0928\u0940\u092f\u0902 \u0926\u0924\u094d\u0924\u0935\u0928\u094d\u0924\u0903\u0964 ","And when they were come into the house, they saw the young child with Mary his mother, and fell down, and worshipped him: and when they had opened their treasures, they presented unto him gifts; gold, and frankincense and myrrh."
40002012,40,2,12,\u092a\u0936\u094d\u091a\u093e\u0926\u094d \u0939\u0947\u0930\u094b\u0926\u094d \u0930\u093e\u091c\u0938\u094d\u092f \u0938\u092e\u0940\u092a\u0902 \u092a\u0941\u0928\u0930\u092a\u093f \u0917\u0928\u094d\u0924\u0941\u0902 \u0938\u094d\u0935\u092a\u094d\u0928 \u0908\u0936\u094d\u0935\u0930\u0947\u0923 \u0928\u093f\u0937\u093f\u0926\u094d\u0927\u093e\u0903 \u0938\u0928\u094d\u0924\u094b \u093d\u0928\u094d\u092f\u0947\u0928 \u092a\u0925\u093e \u0924\u0947 \u0928\u093f\u091c\u0926\u0947\u0936\u0902 \u092a\u094d\u0930\u0924\u093f \u092a\u094d\u0930\u0924\u0938\u094d\u0925\u093f\u0930\u0947\u0964,"And being warned of God in a dream that they should not return to Herod, they departed into their own country another way."
40002013,40,2,13,"\u0905\u0928\u0928\u094d\u0924\u0930\u0902 \u0924\u0947\u0937\u0941 \u0917\u0924\u0935\u0924\u094d\u092e\u0941 \u092a\u0930\u092e\u0947\u0936\u094d\u0935\u0930\u0938\u094d\u092f \u0926\u0942\u0924\u094b \u092f\u0942\u0937\u092b\u0947 \u0938\u094d\u0935\u092a\u094d\u0928\u0947 \u0926\u0930\u094d\u0936\u0928\u0902 \u0926\u0924\u094d\u0935\u093e \u091c\u0917\u093e\u0926, \u0924\u094d\u0935\u092e\u094d \u0909\u0924\u094d\u0925\u093e\u092f \u0936\u093f\u0936\u0941\u0902 \u0924\u0928\u094d\u092e\u093e\u0924\u0930\u091e\u094d\u091a \u0917\u0943\u0939\u0940\u0924\u094d\u0935\u093e \u092e\u093f\u0938\u0930\u094d\u0926\u0947\u0936\u0902 \u092a\u0932\u093e\u092f\u0938\u094d\u0935, \u0905\u092a\u0930\u0902 \u092f\u093e\u0935\u0926\u0939\u0902 \u0924\u0941\u092d\u094d\u092f\u0902 \u0935\u093e\u0930\u094d\u0924\u094d\u0924\u093e\u0902 \u0928 \u0915\u0925\u092f\u093f\u0937\u094d\u092f\u093e\u092e\u093f, \u0924\u093e\u0935\u0924\u094d \u0924\u0924\u094d\u0930\u0948\u0935 \u0928\u093f\u0935\u0938, \u092f\u0924\u094b \u0930\u093e\u091c\u093e \u0939\u0947\u0930\u094b\u0926\u094d \u0936\u093f\u0936\u0941\u0902 \u0928\u093e\u0936\u092f\u093f\u0924\u0941\u0902 \u092e\u0943\u0917\u092f\u093f\u0937\u094d\u092f\u0924\u0947\u0964","And when they were departed, behold, the angel of the Lord appeareth to Joseph in a dream, saying, Arise, and take the young child and his mother, and flee into Egypt, and be thou there until I bring thee word: for Herod will seek the young child to destroy him."
40002014,40,2,14,"\u0924\u0926\u093e\u0928\u0940\u0902 \u092f\u0942\u0937\u092b\u094d \u0909\u0924\u094d\u0925\u093e\u092f \u0930\u091c\u0928\u094d\u092f\u093e\u0902 \u0936\u093f\u0936\u0941\u0902 \u0924\u0928\u094d\u092e\u093e\u0924\u0930\u091e\u094d\u091a \u0917\u0943\u0939\u0940\u0924\u094d\u0935\u093e \u092e\u093f\u0938\u0930\u094d\u0926\u0947\u0936\u0902 \u092a\u094d\u0930\u0924\u093f \u092a\u094d\u0930\u0924\u0938\u094d\u0925\u0947,","When he arose, he took the young child and his mother by night, and departed into Egypt:"
40002015,40,2,15,"\u0917\u0924\u094d\u0935\u093e \u091a \u0939\u0947\u0930\u094b\u0926\u094b \u0928\u0943\u092a\u0924\u0947 \u0930\u094d\u092e\u0930\u0923\u092a\u0930\u094d\u092f\u094d\u092f\u0928\u094d\u0924\u0902 \u0924\u0924\u094d\u0930 \u0926\u0947\u0936\u0947 \u0928\u094d\u092f\u0941\u0935\u093e\u0938, \u0924\u0947\u0928 \u092e\u093f\u0938\u0930\u094d\u0926\u0947\u0936\u093e\u0926\u0939\u0902 \u092a\u0941\u0924\u094d\u0930\u0902 \u0938\u094d\u0935\u0915\u0940\u092f\u0902 \u0938\u092e\u0941\u092a\u093e\u0939\u0942\u092f\u092e\u094d\u0964 \u092f\u0926\u0947\u0924\u0926\u094d\u0935\u091a\u0928\u092e\u094d \u0908\u0936\u094d\u0935\u0930\u0947\u0923 \u092d\u0935\u093f\u0937\u094d\u092f\u0926\u094d\u0935\u093e\u0926\u093f\u0928\u093e \u0915\u0925\u093f\u0924\u0902 \u0924\u0924\u094d \u0938\u092b\u0932\u092e\u092d\u0942\u0924\u094d\u0964 ","And was there until the death of Herod: that it might be fulfilled which was spoken of the Lord by the prophet, saying, Out of Egypt have I called my son."
40002016,40,2,16,"\u0905\u0928\u0928\u094d\u0924\u0930\u0902 \u0939\u0947\u0930\u094b\u0926\u094d \u091c\u094d\u092f\u094b\u0924\u093f\u0930\u094d\u0935\u093f\u0926\u094d\u092d\u093f\u0930\u093e\u0924\u094d\u092e\u093e\u0928\u0902 \u092a\u094d\u0930\u0935\u091e\u094d\u091a\u093f\u0924\u0902 \u0935\u093f\u091c\u094d\u091e\u093e\u092f \u092d\u0943\u0936\u0902 \u091a\u0941\u0915\u094b\u092a; \u0905\u092a\u0930\u0902 \u091c\u094d\u092f\u094b\u0924\u093f\u0930\u094d\u0935\u094d\u0935\u093f\u0926\u094d\u092d\u094d\u092f\u0938\u094d\u0924\u0947\u0928 \u0935\u093f\u0928\u093f\u0936\u094d\u091a\u093f\u0924\u0902 \u092f\u0926\u094d \u0926\u093f\u0928\u0902 \u0924\u0926\u094d\u0926\u093f\u0928\u093e\u0926\u094d \u0917\u0923\u092f\u093f\u0924\u094d\u0935\u093e \u0926\u094d\u0935\u093f\u0924\u0940\u092f\u0935\u0924\u094d\u0938\u0930\u0902 \u092a\u094d\u0930\u0935\u093f\u0937\u094d\u091f\u093e \u092f\u093e\u0935\u0928\u094d\u0924\u094b \u092c\u093e\u0932\u0915\u093e \u0905\u0938\u094d\u092e\u093f\u0928\u094d \u092c\u0948\u0924\u094d\u0932\u0947\u0939\u092e\u094d\u0928\u0917\u0930\u0947 \u0924\u0924\u094d\u0938\u0940\u092e\u092e\u0927\u094d\u092f\u0947 \u091a\u093e\u0938\u0928\u094d, \u0932\u094b\u0915\u093e\u0928\u094d \u092a\u094d\u0930\u0939\u093f\u0924\u094d\u092f \u0924\u093e\u0928\u094d \u0938\u0930\u094d\u0935\u094d\u0935\u093e\u0928\u094d \u0918\u093e\u0924\u092f\u093e\u092e\u093e\u0938\u0964  ","Then Herod, when he saw that he was mocked of the wise men, was exceeding wroth, and sent forth, and slew all the children that were in Bethlehem, and in all the coasts thereof, from two years old and under, according to the time which he had diligently enquired of the wise men."
40002017,40,2,17,\u0905\u0924\u0903 \u0905\u0928\u0947\u0915\u0938\u094d\u092f \u0935\u093f\u0932\u093e\u092a\u0938\u094d\u092f \u0928\u093f\u0928\u093e\u0926: \u0915\u094d\u0930\u0928\u094d\u0926\u0928\u0938\u094d\u092f \u091a\u0964 \u0936\u094b\u0915\u0947\u0928 \u0915\u0943\u0924\u0936\u092c\u094d\u0926\u0936\u094d\u091a \u0930\u093e\u092e\u093e\u092f\u093e\u0902 \u0938\u0902\u0928\u093f\u0936\u092e\u094d\u092f\u0924\u0947\u0964 \u0938\u094d\u0935\u092c\u093e\u0932\u0917\u0923\u0939\u0947\u0924\u094b\u0930\u094d\u0935\u0948 \u0930\u093e\u0939\u0947\u0932\u094d \u0928\u093e\u0930\u0940 \u0924\u0941 \u0930\u094b\u0926\u093f\u0928\u0940\u0964 \u0928 \u092e\u0928\u094d\u092f\u0924\u0947 \u092a\u094d\u0930\u092c\u094b\u0927\u0928\u094d\u0924\u0941 \u092f\u0924\u0938\u094d\u0924\u0947 \u0928\u0948\u0935 \u092e\u0928\u094d\u0924\u093f \u0939\u093f\u0965,"Then was fulfilled that which was spoken by Jeremy the prophet, saying,"
40002018,40,2,18,\u092f\u0926\u0947\u0924\u0926\u094d \u0935\u091a\u0928\u0902 \u092f\u093f\u0930\u0940\u092e\u093f\u092f\u0928\u093e\u092e\u0915\u092d\u0935\u093f\u0937\u094d\u092f\u0926\u094d\u0935\u093e\u0926\u093f\u0928\u093e \u0915\u0925\u093f\u0924\u0902 \u0924\u0924\u094d \u0924\u0926\u093e\u0928\u0940\u0902 \u0938\u092b\u0932\u092e\u094d \u0905\u092d\u0942\u0924\u094d\u0964,"In Rama was there a voice heard, lamentation, and weeping, and great mourning, Rachel weeping for her children, and would not be comforted, because they are not."
40002019,40,2,19,\u0924\u0926\u0928\u0928\u094d\u0924\u0930\u0902 \u0939\u0947\u0930\u0947\u0926\u093f \u0930\u093e\u091c\u0928\u093f \u092e\u0943\u0924\u0947 \u092a\u0930\u092e\u0947\u0936\u094d\u0935\u0930\u0938\u094d\u092f \u0926\u0942\u0924\u094b \u092e\u093f\u0938\u0930\u094d\u0926\u0947\u0936\u0947 \u0938\u094d\u0935\u092a\u094d\u0928\u0947 \u0926\u0930\u094d\u0936\u0928\u0902 \u0926\u0924\u094d\u0924\u094d\u0935\u093e \u092f\u0942\u0937\u092b\u0947 \u0915\u0925\u093f\u0924\u0935\u093e\u0928\u094d,"But when Herod was dead, behold, an angel of the Lord appeareth in a dream to Joseph in Egypt,"
40002020,40,2,20,"\u0924\u094d\u0935\u092e\u094d \u0909\u0924\u094d\u0925\u093e\u092f \u0936\u093f\u0936\u0941\u0902 \u0924\u0928\u094d\u092e\u093e\u0924\u0930\u091e\u094d\u091a \u0917\u0943\u0939\u0940\u0924\u094d\u0935\u093e \u092a\u0941\u0928\u0930\u092a\u0940\u0938\u094d\u0930\u093e\u092f\u0947\u0932\u094b \u0926\u0947\u0936\u0902 \u092f\u093e\u0939\u0940, \u092f\u0947 \u091c\u0928\u093e\u0903  \u0936\u093f\u0936\u0941\u0902 \u0928\u093e\u0936\u092f\u093f\u0924\u0941\u092e\u094d \u0905\u092e\u0943\u0917\u092f\u0928\u094d\u0924, \u0924\u0947 \u092e\u0943\u0924\u0935\u0928\u094d\u0924\u0903\u0964","Saying, Arise, and take the young child and his mother, and go into the land of Israel: for they are dead which sought the young child's life."
40002021,40,2,21,\u0924\u0926\u093e\u0928\u0940\u0902 \u0938 \u0909\u0924\u094d\u0925\u093e\u092f \u0936\u093f\u0936\u0941\u0902 \u0924\u0928\u094d\u092e\u093e\u0924\u0930\u091e\u094d\u091a \u0917\u0943\u0939\u094d\u0932\u0928\u094d \u0907\u0938\u094d\u0930\u093e\u092f\u0947\u0932\u094d\u0926\u0947\u0936\u092e\u094d \u0906\u091c\u0917\u093e\u092e\u0964,"And he arose, and took the young child and his mother, and came into the land of Israel."
40002022,40,2,22,"\u0915\u093f\u0928\u094d\u0924\u0941 \u092f\u093f\u0939\u0942\u0926\u0940\u092f\u0926\u0947\u0936\u0947 \u0905\u0930\u094d\u0916\u093f\u0932\u093e\u092f\u0928\u093e\u092e \u0930\u093e\u091c\u0915\u0941\u092e\u093e\u0930\u094b \u0928\u093f\u091c\u092a\u093f\u0924\u0941 \u0930\u094d\u0939\u0947\u0930\u094b\u0926\u0903 \u092a\u0926\u0902 \u092a\u094d\u0930\u093e\u092a\u094d\u092f \u0930\u093e\u091c\u0924\u094d\u0935\u0902 \u0915\u0930\u094b\u0924\u0940\u0924\u093f \u0928\u093f\u0936\u092e\u094d\u092f \u0924\u0924\u094d \u0938\u094d\u0925\u093e\u0928\u0902 \u092f\u093e\u0924\u0941\u0902 \u0936\u0919\u094d\u0915\u093f\u0924\u0935\u093e\u0928\u094d, \u092a\u0936\u094d\u091a\u093e\u0924\u094d \u0938\u094d\u0935\u092a\u094d\u0928 \u0908\u0936\u094d\u0935\u0930\u093e\u0924\u094d \u092a\u094d\u0930\u092c\u094b\u0927\u0902 \u092a\u094d\u0930\u093e\u092a\u094d\u092f \u0917\u093e\u0932\u0940\u0932\u094d\u0926\u0947\u0936\u0938\u094d\u092f \u092a\u094d\u0930\u0926\u0947\u0936\u0948\u0915\u0902 \u092a\u094d\u0930\u0938\u094d\u0925\u093e\u092f \u0928\u093e\u0938\u0930\u0928\u094d\u0928\u093e\u092e \u0928\u0917\u0930\u0902 \u0917\u0924\u094d\u0935\u093e \u0924\u0924\u094d\u0930 \u0928\u094d\u092f\u0941\u0937\u093f\u0924\u0935\u093e\u0928\u094d,","But when he heard that Archelaus did reign in Judaea in the room of his father Herod, he was afraid to go thither: notwithstanding, being warned of God in a dream, he turned aside into the parts of Galilee:"
40002023,40,2,23,"\u0924\u0947\u0928 \u0924\u0902 \u0928\u093e\u0938\u0930\u0924\u0940\u092f\u0902 \u0915\u0925\u092f\u093f\u092f\u094d\u092f\u0928\u094d\u0924\u093f, \u092f\u0926\u0947\u0924\u0926\u094d\u0935\u093e\u0915\u094d\u092f\u0902 \u092d\u0935\u093f\u0937\u094d\u092f\u0926\u094d\u0935\u093e\u0926\u093f\u092d\u093f\u0930\u0941\u0915\u094d\u0924\u094d\u0924\u0902 \u0924\u0924\u094d \u0938\u092b\u0932\u092e\u092d\u0935\u0924\u094d\u0964","And he came and dwelt in a city called Nazareth: that it might be fulfilled which was spoken by the prophets, He shall be called a Nazarene."
40003001,40,3,1,"\u0924\u0926\u093e\u0928\u094b\u0902 \u092f\u094b\u0939\u094d\u0928\u094d\u0928\u093e\u092e\u093e \u092e\u091c\u094d\u091c\u092f\u093f\u0924\u093e \u092f\u093f\u0939\u0942\u0926\u0940\u092f\u0926\u0947\u0936\u0938\u094d\u092f \u092a\u094d\u0930\u093e\u0928\u094d\u0924\u0930\u092e\u094d \u0909\u092a\u0938\u094d\u0925\u093e\u092f \u092a\u094d\u0930\u091a\u093e\u0930\u092f\u0928\u094d \u0915\u0925\u092f\u093e\u092e\u093e\u0938,","In those days came John the Baptist, preaching in the wilderness of Judaea,"
40003002,40,3,2,"\u092e\u0928\u093e\u0902\u0938\u093f \u092a\u0930\u093e\u0935\u0930\u094d\u0924\u094d\u0924\u092f\u0924, \u0938\u094d\u0935\u0930\u094d\u0917\u0940\u092f\u0930\u093e\u091c\u0924\u094d\u0935\u0902 \u0938\u092e\u0940\u092a\u092e\u093e\u0917\u0924\u092e\u094d\u0964","And saying, Repent ye: for the kingdom of heaven is at hand."
40003003,40,3,3,\u092a\u0930\u092e\u0947\u0936\u0938\u094d\u092f \u092a\u0928\u094d\u0925\u093e\u0928\u0902 \u092a\u0930\u093f\u0937\u094d\u0915\u0941\u0930\u0941\u0924 \u0938\u0930\u094d\u0935\u094d\u0935\u0924\u0903\u0964 \u0924\u0938\u094d\u092f \u0930\u093e\u091c\u092a\u0925\u093e\u0902\u0936\u094d\u091a\u0948\u0935 \u0938\u092e\u0940\u0915\u0941\u0930\u0941\u0924 \u0938\u0930\u094d\u0935\u094d\u0935\u0925\u093e\u0964 \u0907\u0924\u094d\u092f\u0947\u0924\u0924\u094d \u092a\u094d\u0930\u093e\u0928\u094d\u0924\u0930\u0947 \u0935\u093e\u0915\u094d\u092f\u0902 \u0935\u0926\u0924\u0903 \u0915\u0938\u094d\u092f\u091a\u093f\u0926\u094d \u0930\u0935\u0903\u0965,"For this is he that was spoken of by the prophet Esaias, saying, The voice of one crying in the wilderness, Prepare ye the way of the Lord, make his paths straight."
40003004,40,3,4,\u090f\u0924\u0926\u094d\u0935\u091a\u0928\u0902 \u092f\u093f\u0936\u092f\u093f\u092f\u092d\u0935\u093f\u0937\u094d\u092f\u0926\u094d\u0935\u093e\u0926\u093f\u0928\u093e \u092f\u094b\u0939\u0928\u092e\u0941\u0926\u094d\u0926\u093f\u0936\u094d\u092f \u092d\u093e\u0937\u093f\u0924\u092e\u094d\u0964 \u092f\u094b\u0939\u0928\u094b \u0935\u0938\u0928\u0902 \u092e\u0939\u093e\u0919\u094d\u0917\u0930\u094b\u092e\u091c\u0902 \u0924\u0938\u094d\u092f \u0915\u091f\u094c \u091a\u0930\u094d\u092e\u094d\u092e\u0915\u091f\u093f\u092c\u0928\u094d\u0927\u0928\u0902; \u0938 \u091a \u0936\u0942\u0915\u0915\u0940\u091f\u093e\u0928\u094d \u092e\u0927\u0941 \u091a \u092d\u0941\u0915\u094d\u0924\u0935\u093e\u0928\u094d\u0964,"And the same John had his raiment of camel's hair, and a leathern girdle about his loins; and his meat was locusts and wild honey."
40003005,40,3,5,\u0924\u0926\u093e\u0928\u0940\u0902 \u092f\u093f\u0930\u0942\u0936\u093e\u0932\u092e\u094d\u0928\u0917\u0930\u0928\u093f\u0935\u093e\u0938\u093f\u0928\u0903 \u0938\u0930\u094d\u0935\u094d\u0935\u0947 \u092f\u093f\u0939\u0942\u0926\u093f\u0926\u0947\u0936\u0940\u092f\u093e \u092f\u0930\u094d\u0926\u094d\u0926\u0928\u094d\u0924\u091f\u093f\u0928\u094d\u092f\u093e \u0909\u092d\u092f\u0924\u091f\u0938\u094d\u0925\u093e\u0936\u094d\u091a \u092e\u093e\u0928\u0935\u093e  \u092c\u0939\u093f\u0930\u093e\u0917\u0924\u094d\u092f \u0924\u0938\u094d\u092f \u0938\u092e\u0940\u092a\u0947,"Then went out to him Jerusalem, and all Judaea, and all the region round about Jordan,"
40003006,40,3,6,\u0938\u094d\u0935\u0940\u092f\u0902 \u0938\u094d\u0935\u0940\u092f\u0902 \u0926\u0941\u0930\u093f\u0924\u092e\u094d \u0905\u0919\u094d\u0917\u0940\u0915\u0943\u0924\u094d\u092f \u0924\u0938\u094d\u092f\u093e\u0902 \u092f\u0930\u094d\u0926\u094d\u0926\u0928\u093f \u0924\u0947\u0928 \u092e\u091c\u094d\u091c\u093f\u0924\u093e \u092c\u092d\u0942\u0935\u0941\u0903\u0964,"And were baptized of him in Jordan, confessing their sins."
40003007,40,3,7,"\u0905\u092a\u0930\u0902 \u092c\u0939\u0942\u0928\u094d \u092b\u093f\u0930\u0942\u0936\u093f\u0928\u0903 \u0938\u093f\u0926\u0942\u0915\u093f\u0928\u0936\u094d\u091a \u092e\u0928\u0941\u091c\u093e\u0928\u094d \u092e\u0902\u0915\u094d\u0924\u0941\u0902 \u0938\u094d\u0935\u0938\u092e\u0940\u092a\u092e\u094d \u0906\u0917\u091a\u094d\u091b\u094d\u0924\u094b \u0935\u093f\u0932\u094b\u0915\u094d\u092f \u0938 \u0924\u093e\u0928\u094d \u0905\u092d\u093f\u0926\u0927\u094c, \u0930\u0947 \u0930\u0947 \u092d\u0941\u091c\u0917\u0935\u0902\u0936\u093e \u0906\u0917\u093e\u092e\u0940\u0928\u0903 \u0915\u094b\u092a\u093e\u0924\u094d \u092a\u0932\u093e\u092f\u093f\u0924\u0941\u0902 \u092f\u0941\u0937\u094d\u092e\u093e\u0928\u094d \u0915\u0936\u094d\u091a\u0947\u0924\u093f\u0924\u0935\u093e\u0928\u094d?","But when he saw many of the Pharisees and Sadducees come to his baptism, he said unto them, O generation of vipers, who hath warned you to flee from the wrath to come?"
40003008,40,3,8,\u092e\u0928\u0903\u092a\u0930\u093e\u0935\u0930\u094d\u0924\u094d\u0924\u0928\u0938\u094d\u092f \u0938\u092e\u0941\u091a\u093f\u0924\u0902 \u092b\u0932\u0902 \u092b\u0932\u0924\u0964,Bring forth therefore fruits meet for repentance:
40003009,40,3,9,"\u0915\u093f\u0928\u094d\u0924\u094d\u0935\u0938\u094d\u092e\u093e\u0915\u0902 \u0924\u093e\u0924 \u0907\u092c\u094d\u0930\u093e\u0939\u0940\u092e\u094d \u0905\u0938\u094d\u0924\u0940\u0924\u093f \u0938\u094d\u0935\u0947\u0937\u0941 \u092e\u0928\u0903\u0938\u0941 \u091a\u0940\u0928\u094d\u0924\u092f\u0928\u094d\u0924\u094b \u092e\u093e \u0935\u094d\u092f\u093e\u0939\u0930\u0924\u0964 \u092f\u0924\u094b \u092f\u0941\u0937\u094d\u092e\u093e\u0928\u094d \u0905\u0939\u0902 \u0935\u0926\u093e\u092e\u093f, \u0908\u0936\u094d\u0935\u0930 \u090f\u0924\u0947\u092d\u094d\u092f\u0903 \u092a\u093e\u0937\u093e\u0923\u0947\u092d\u094d\u092f \u0907\u092c\u094d\u0930\u093e\u0939\u0940\u092e\u0903 \u0938\u0928\u094d\u0924\u093e\u0928\u093e\u0928\u094d \u0909\u0924\u094d\u092a\u093e\u0926\u092f\u093f\u0924\u0941\u0902 \u0936\u0915\u094d\u0928\u094b\u0924\u093f\u0964","And think not to say within yourselves, We have Abraham to our father: for I say unto you, that God is able of these stones to raise up children unto Abraham."
40003010,40,3,10,"\u0905\u092a\u0930\u0902 \u092a\u093e\u0926\u092a\u093e\u0928\u093e\u0902 \u092e\u0942\u0932\u0947 \u0915\u0941\u0920\u093e\u0930 \u0907\u0926\u093e\u0928\u0940\u092e\u092a\u093f \u0932\u0917\u0928\u094d \u0906\u0938\u094d\u0924\u0947, \u0924\u0938\u094d\u092e\u093e\u0926\u094d \u092f\u0938\u094d\u092e\u093f\u0928\u094d \u092a\u093e\u0926\u092a\u0947 \u0909\u0924\u094d\u0924\u092e\u0902 \u092b\u0932\u0902 \u0928 \u092d\u0935\u0924\u093f, \u0938 \u0915\u0943\u0924\u094d\u0924\u094b \u092e\u0927\u094d\u092f\u0947\u093d\u0917\u094d\u0928\u093f\u0902 \u0928\u093f\u0915\u094d\u0937\u0947\u092a\u094d\u0938\u094d\u092f\u0924\u0947\u0964","And now also the axe is laid unto the root of the trees: therefore every tree which bringeth not forth good fruit is hewn down, and cast into the fire."
40003011,40,3,11,"\u0905\u092a\u0930\u092e\u094d \u0905\u0939\u0902 \u092e\u0928\u0903\u092a\u0930\u093e\u0935\u0930\u094d\u0924\u094d\u0924\u0928\u0938\u0942\u091a\u0915\u0947\u0928 \u092e\u091c\u094d\u091c\u0928\u0947\u0928 \u092f\u0941\u0937\u094d\u092e\u093e\u0928\u094d \u092e\u091c\u094d\u091c\u092f\u093e\u092e\u0940\u0924\u093f \u0938\u0924\u094d\u092f\u0902, \u0915\u093f\u0928\u094d\u0924\u0941 \u092e\u092e \u092a\u0936\u094d\u091a\u093e\u0926\u094d \u092f \u0906\u0917\u091a\u094d\u091b\u0924\u093f, \u0938 \u092e\u0924\u094d\u0924\u094b\u092a\u093f \u092e\u0939\u093e\u0928\u094d, \u0905\u0939\u0902 \u0924\u0926\u0940\u092f\u094b\u092a\u093e\u0928\u0939\u094c \u0935\u094b\u0922\u0941\u092e\u092a\u093f \u0928\u0939\u093f \u092f\u094b\u0917\u094d\u092f\u094b\u0938\u094d\u092e\u093f, \u0938 \u092f\u0941\u0937\u094d\u092e\u093e\u0928\u094d \u0935\u0939\u094d\u0928\u093f\u0930\u0942\u092a\u0947 \u092a\u0935\u093f\u0924\u094d\u0930 \u0906\u0924\u094d\u092e\u0928\u093f \u0938\u0902\u092e\u091c\u094d\u091c\u092f\u093f\u0937\u094d\u092f\u0924\u093f\u0964","I indeed baptize you with water unto repentance: but he that cometh after me is mightier than I, whose shoes I am not worthy to bear: he shall baptize you with the Holy Ghost, and with fire:"
40003012,40,3,12,"\u0924\u0938\u094d\u092f \u0915\u093e\u0930\u0947 \u0938\u0942\u0930\u094d\u092a \u0906\u0938\u094d\u0924\u0947, \u0938 \u0938\u094d\u0935\u0940\u092f\u0936\u0938\u094d\u092f\u093e\u0928\u093f \u0938\u092e\u094d\u092f\u0915\u094d \u092a\u094d\u0930\u0938\u094d\u092b\u094b\u091f\u094d\u092f \u0928\u093f\u091c\u093e\u0928\u094d \u0938\u0915\u0932\u0917\u094b\u0927\u0942\u092e\u093e\u0928\u094d \u0938\u0902\u0917\u0943\u0939\u094d\u092f \u092d\u093e\u0923\u094d\u0921\u093e\u0917\u093e\u0930\u0947 \u0938\u094d\u0925\u093e\u092a\u092f\u093f\u0937\u094d\u092f\u0924\u093f, \u0915\u093f\u0902\u0928\u094d\u0924\u0941 \u0938\u0930\u094d\u0935\u094d\u0935\u093e\u0923\u093f \u0935\u0941\u0937\u093e\u0923\u094d\u092f\u0928\u093f\u0930\u094d\u0935\u094d\u0935\u093e\u0923\u0935\u0939\u094d\u0928\u093f\u0928\u093e \u0926\u093e\u0939\u092f\u093f\u0937\u094d\u092f\u0924\u093f\u0964","Whose fan is in his hand, and he will throughly purge his floor, and gather his wheat into the garner; but he will burn up the chaff with unquenchable fire."
40003013,40,3,13,\u0905\u0928\u0928\u094d\u0924\u0930\u0902 \u092f\u0940\u0936\u0941 \u0930\u094d\u092f\u094b\u0939\u0928\u093e \u092e\u091c\u094d\u091c\u093f\u0924\u094b \u092d\u0935\u093f\u0924\u0941\u0902 \u0917\u093e\u0932\u0940\u0932\u094d\u092a\u094d\u0930\u0926\u0947\u0936\u093e\u0926\u094d \u092f\u0930\u094d\u0926\u094d\u0926\u0928\u093f \u0924\u0938\u094d\u092f \u0938\u092e\u0940\u092a\u092e\u094d \u0906\u091c\u0917\u093e\u092e\u0964,"Then cometh Jesus from Galilee to Jordan unto John, to be baptized of him."
40003014,40,3,14,"\u0915\u093f\u0928\u094d\u0924\u0941 \u092f\u094b\u0939\u0928\u094d \u0924\u0902 \u0928\u093f\u0937\u093f\u0927\u094d\u092f \u092c\u092d\u093e\u0937\u0947, \u0924\u094d\u0935\u0902 \u0915\u093f\u0902 \u092e\u092e \u0938\u092e\u0940\u092a\u092e\u094d \u0906\u0917\u091a\u094d\u091b\u0938\u093f? \u0935\u0930\u0902 \u0924\u094d\u0935\u092f\u093e \u092e\u091c\u094d\u091c\u0928\u0902 \u092e\u092e \u092a\u094d\u0930\u092f\u094b\u091c\u0928\u092e\u094d \u0906\u0938\u094d\u0924\u0947\u0964","But John forbad him, saying, I have need to be baptized of thee, and comest thou to me?"
