id,SA,EN
c:13v33,यथा सर्वगतं सौक्ष्म्यादाकाशं नोपलिप्यते |सर्वत्रावस्थितो देहे तथात्मा नोपलिप्यते || ,"Space holds everything within it, but being subtle, does not get contaminated by what it holds. Similarly, though its consciousness pervades the body, the soul is not affected by the attributes of the body."
c:13v34,यथा प्रकाशयत्येक: कृत्स्नं लोकमिमं रवि: |क्षेत्रं क्षेत्री तथा कृत्स्नं प्रकाशयति भारत || ,"Just as one sun illumines the entire solar system, so does the individual soul illumine the entire body (with consciousness)."
c:13v35,क्षेत्रक्षेत्रज्ञयोरेवमन्तरं ज्ञानचक्षुषा |भूतप्रकृतिमोक्षं च ये विदुर्यान्ति ते परम् || ,"Those who perceive with the eyes of knowledge the difference between the body and the knower of the body, and the process of release from material nature, attain the supreme destination."
c:14v1,श्रीभगवानुवाच |परं भूय: प्रवक्ष्यामि ज्ञानानां ज्ञानमुत्तमम् |यज्ज्ञात्वा मुनय: सर्वे परां सिद्धिमितो गता: || ,"The Divine Lord said: I shall once again explain to you the supreme wisdom, the best of all knowledge; by knowing which, all the great saints attained the highest perfection."
c:14v2,इदं ज्ञानमुपाश्रित्य मम साधर्म्यमागता: |सर्गेऽपि नोपजायन्ते प्रलये न व्यथन्ति च || ,Those who take refuge in this wisdom will be united with me. They will not be reborn at the time of creation nor destroyed at the time of dissolution.
c:14v3,मम योनिर्महद् ब्रह्म तस्मिन्गर्भं दधाम्यहम् |सम्भव: सर्वभूतानां ततो भवति भारत || सर्वयोनिषु कौन्तेय मूर्तय: सम्भवन्ति या: |तासां ब्रह्म महद्योनिरहं बीजप्रद: पिता || ,"The total material substance, prakṛiti, is the womb. I impregnate it with the individual souls, and thus all living beings are born. O son of Kunti, for all species of life that are produced, the material nature is the womb, and I am the seed-giving Father."
c:14v4,मम योनिर्महद् ब्रह्म तस्मिन्गर्भं दधाम्यहम् |सम्भव: सर्वभूतानां ततो भवति भारत || सर्वयोनिषु कौन्तेय मूर्तय: सम्भवन्ति या: |तासां ब्रह्म महद्योनिरहं बीजप्रद: पिता || ,"The total material substance, prakṛiti, is the womb. I impregnate it with the individual souls, and thus all living beings are born. O son of Kunti, for all species of life that are produced, the material nature is the womb, and I am the seed-giving Father."
c:14v5,सत्वं रजस्तम इति गुणा: प्रकृतिसम्भवा: |निबध्नन्ति महाबाहो देहे देहिनमव्ययम् || ,"O mighty-armed Arjun, the material energy consists of three guṇas (modes)—sattva (goodness), rajas (passion), and tamas (ignorance). These modes bind the eternal soul to the perishable body."
c:14v6,तत्र सत्वं निर्मलत्वात्प्रकाशकमनामयम् |सुखसङ्गेन बध्नाति ज्ञानसङ्गेन चानघ || ,"Amongst these, sattva guṇa, the mode of goodness, being purer than the others, is illuminating and full of well-being. O sinless one, it binds the soul by creating attachment for a sense of happiness and knowledge."
c:14v7,रजो रागात्मकं विद्धि तृष्णासङ्गसमुद्भवम् | तन्निबध्नाति कौन्तेय कर्मसङ्गेन देहिनम् || ,"O Arjun, rajo guṇa is of the nature of passion. It arises from worldly desires and affections, and binds the soul through attachment to fruitive actions."
c:14v8,तमस्त्वज्ञानजं विद्धि मोहनं सर्वदेहिनाम् |प्रमादालस्यनिद्राभिस्तन्निबध्नाति भारत || ,"O Arjun, tamo guṇa, which is born of ignorance, is the cause of illusion for the embodied souls. It deludes all living beings through negligence, laziness, and sleep."
c:14v9,सत्वं सुखे सञ्जयति रज: कर्मणि भारत |ज्ञानमावृत्य तु तम: प्रमादे सञ्जयत्युत || ,Sattva binds one to material happiness; rajas conditions the soul toward actions; and tamas clouds wisdom and binds one to delusion.
c:14v10,रजस्तमश्चाभिभूय सत्वं भवति भारत |रज: सत्वं तमश्चैव तम: सत्वं रजस्तथा || ,"Sometimes goodness (sattva) prevails over passion (rajas) and ignorance (tamas), O scion of Bharat. Sometimes passion (rajas) dominates goodness (sattva) and ignorance (tamas), and at other times ignorance (tamas) overcomes goodness (sattva) and passion (rajas)."
c:14v11,सर्वद्वारेषु देहेऽस्मिन्प्रकाश उपजायते |ज्ञानं यदा तदा विद्याद्विवृद्धं सत्वमित्युत || लोभ: प्रवृत्तिरारम्भ: कर्मणामशम: स्पृहा |रजस्येतानि जायन्ते विवृद्धे भरतर्षभ || अप्रकाशोऽप्रवृत्तिश्च प्रमादो मोह एव च |तमस्येतानि जायन्ते विवृद्धे कुरुनन्दन || ,"When all the gates of the body are illumined by knowledge, know it to be a manifestation of the mode of goodness. When the mode of passion predominates, O Arjun, the symptoms of greed, exertion for worldly gain, restlessness, and craving develop. O Arjun, nescience, inertia, negligence, and delusion—these are the dominant signs of the mode of ignorance."
c:14v12,सर्वद्वारेषु देहेऽस्मिन्प्रकाश उपजायते |ज्ञानं यदा तदा विद्याद्विवृद्धं सत्वमित्युत || लोभ: प्रवृत्तिरारम्भ: कर्मणामशम: स्पृहा |रजस्येतानि जायन्ते विवृद्धे भरतर्षभ || अप्रकाशोऽप्रवृत्तिश्च प्रमादो मोह एव च |तमस्येतानि जायन्ते विवृद्धे कुरुनन्दन || ,"When all the gates of the body are illumined by knowledge, know it to be a manifestation of the mode of goodness. When the mode of passion predominates, O Arjun, the symptoms of greed, exertion for worldly gain, restlessness, and craving develop. O Arjun, nescience, inertia, negligence, and delusion—these are the dominant signs of the mode of ignorance."
c:14v13,सर्वद्वारेषु देहेऽस्मिन्प्रकाश उपजायते |ज्ञानं यदा तदा विद्याद्विवृद्धं सत्वमित्युत || लोभ: प्रवृत्तिरारम्भ: कर्मणामशम: स्पृहा |रजस्येतानि जायन्ते विवृद्धे भरतर्षभ || अप्रकाशोऽप्रवृत्तिश्च प्रमादो मोह एव च |तमस्येतानि जायन्ते विवृद्धे कुरुनन्दन || ,"When all the gates of the body are illumined by knowledge, know it to be a manifestation of the mode of goodness. When the mode of passion predominates, O Arjun, the symptoms of greed, exertion for worldly gain, restlessness, and craving develop. O Arjun, nescience, inertia, negligence, and delusion—these are the dominant signs of the mode of ignorance."
c:14v14,यदा सत्वे प्रवृद्धे तु प्रलयं याति देहभृत् |तदोत्तमविदां लोकानमलान्प्रतिपद्यते || रजसि प्रलयं गत्वा कर्मसङ्गिषु जायते |तथा प्रलीनस्तमसि मूढयोनिषु जायते || ,"Those who die with predominance of sattva reach the pure abodes (which are free from rajas and tamas) of the learned. Those who die with prevalence of the mode of passion are born among people driven by work, while those dying in the mode of ignorance take birth in the animal kingdom."
c:14v15,यदा सत्वे प्रवृद्धे तु प्रलयं याति देहभृत् |तदोत्तमविदां लोकानमलान्प्रतिपद्यते || रजसि प्रलयं गत्वा कर्मसङ्गिषु जायते |तथा प्रलीनस्तमसि मूढयोनिषु जायते || ,"Those who die with predominance of sattva reach the pure abodes (which are free from rajas and tamas) of the learned. Those who die with prevalence of the mode of passion are born among people driven by work, while those dying in the mode of ignorance take birth in the animal kingdom."
c:14v16,कर्मण: सुकृतस्याहु: सात्विकं निर्मलं फलम् |रजसस्तु फलं दु:खमज्ञानं तमस: फलम् || ,"It is said the fruit of actions performed in the mode of goodness bestow pure results. Actions done in the mode of passion result in pain, while those performed in the mode of ignorance result in darkness."
c:14v17,सत्वात्सञ्जायते ज्ञानं रजसो लोभ एव च |प्रमादमोहौ तमसो भवतोऽज्ञानमेव च || ,"From the mode of goodness arises knowledge, from the mode of passion arises greed, and from the mode of ignorance arise negligence and delusion."
c:14v18,ऊर्ध्वं गच्छन्ति सत्वस्था मध्ये तिष्ठन्ति राजसा: |जघन्यगुणवृत्तिस्था अधो गच्छन्ति तामसा: || ,Those situated in the mode of goodness rise upward; those in the mode of passion stay in the middle; and those in the mode of ignorance go downward.
c:14v19,नान्यं गुणेभ्य: कर्तारं यदा द्रष्टानुपश्यति |गुणेभ्यश्च परं वेत्ति मद्भावं सोऽधिगच्छति || ,"When wise persons see that in all works there are no agents of action other than the three guṇas, and they know me to be transcendental to these guṇas, they attain my divine nature."
c:14v20,गुणानेतानतीत्य त्रीन्देही देहसमुद्भवान् |जन्ममृत्युजरादु:खैर्विमुक्तोऽमृतमश्रुते || ,"By transcending the three modes of material nature associated with the body, one becomes free from birth, death, disease, old age, and misery, and attains immortality."
c:14v21,अर्जुन उवाच |कैर्लिङ्गैस्त्रीन्गुणानेतानतीतो भवति प्रभो |किमाचार: कथं चैतांस्त्रीन्गुणानतिवर्तते || ,"Arjun inquired: What are the characteristics of those who have gone beyond the three guṇas, O Lord? How do they act? How do they go beyond the bondage of the guṇas?"
c:14v22,श्रीभगवानुवाच |प्रकाशं च प्रवृत्तिं च मोहमेव च पाण्डव |न द्वेष्टि सम्प्रवृत्तानि न निवृत्तानि काङ् क्षति || उदासीनवदासीनो गुणैर्यो न विचाल्यते |गुणा वर्तन्त इत्येवं योऽवतिष्ठति नेङ्गते || ,"The Supreme Divine Personality said: O Arjun, The persons who are transcendental to the three guṇas neither hate illumination (which is born of sattva), nor activity (which is born of rajas), nor even delusion (which is born of tamas), when these are abundantly present, nor do they long for them when they are absent. They remain neutral to the modes of nature and are not disturbed by them. Knowing it is only the guṇas that act, they stay established in the self, without wavering."
c:14v23,श्रीभगवानुवाच |प्रकाशं च प्रवृत्तिं च मोहमेव च पाण्डव |न द्वेष्टि सम्प्रवृत्तानि न निवृत्तानि काङ् क्षति || उदासीनवदासीनो गुणैर्यो न विचाल्यते |गुणा वर्तन्त इत्येवं योऽवतिष्ठति नेङ्गते || ,"The Supreme Divine Personality said: O Arjun, The persons who are transcendental to the three guṇas neither hate illumination (which is born of sattva), nor activity (which is born of rajas), nor even delusion (which is born of tamas), when these are abundantly present, nor do they long for them when they are absent. They remain neutral to the modes of nature and are not disturbed by them. Knowing it is only the guṇas that act, they stay established in the self, without wavering."
c:14v24,समदु:खसुख: स्वस्थ: समलोष्टाश्मकाञ्चन: |तुल्यप्रियाप्रियो धीरस्तुल्यनिन्दात्मसंस्तुति: || मानापमानयोस्तुल्यस्तुल्यो मित्रारिपक्षयो: |सर्वारम्भपरित्यागी गुणातीत: स उच्यते || ,"Those who are alike in happiness and distress; who are established in the self; who look upon a clod, a stone, and a piece of gold as of equal value; who remain the same amidst pleasant and unpleasant events; who are intelligent; who accept both blame and praise with equanimity; who remain the same in honor and dishonor; who treat both friend and foe alike; and who have abandoned all enterprises – they are said to have risen above the three guṇas."
c:14v25,समदु:खसुख: स्वस्थ: समलोष्टाश्मकाञ्चन: |तुल्यप्रियाप्रियो धीरस्तुल्यनिन्दात्मसंस्तुति: || मानापमानयोस्तुल्यस्तुल्यो मित्रारिपक्षयो: |सर्वारम्भपरित्यागी गुणातीत: स उच्यते || ,"Those who are alike in happiness and distress; who are established in the self; who look upon a clod, a stone, and a piece of gold as of equal value; who remain the same amidst pleasant and unpleasant events; who are intelligent; who accept both blame and praise with equanimity; who remain the same in honor and dishonor; who treat both friend and foe alike; and who have abandoned all enterprises – they are said to have risen above the three guṇas."
c:14v26,मां च योऽव्यभिचारेण भक्तियोगेन सेवते |स गुणान्समतीत्यैतान्ब्रह्मभूयाय कल्पते || ,Those who serve me with unalloyed devotion rise above the three modes of material nature and come to the level of Brahman.
c:14v27,ब्रह्मणो हि प्रतिष्ठाहममृतस्याव्ययस्य च |शाश्वतस्य च धर्मस्य सुखस्यैकान्तिकस्य च || ,"I am the basis of the formless Brahman, the immortal and imperishable, of eternal dharma, and of unending divine bliss."
c:15v1,श्रीभगवानुवाच |ऊर्ध्वमूलमध:शाखमश्वत्थं प्राहुरव्ययम् |छन्दांसि यस्य पर्णानि यस्तं वेद स वेदवित् || ,"The Supreme Divine Personality said: They speak of an eternal aśhvatth tree with its roots above and branches below. Its leaves are the Vedic hymns, and one who knows the secret of this tree is the knower of the Vedas."
c:15v2,अधश्चोर्ध्वं प्रसृतास्तस्य शाखागुणप्रवृद्धा विषयप्रवाला: |अधश्च मूलान्यनुसन्ततानिकर्मानुबन्धीनि मनुष्यलोके || ,"The branches of the tree extend upward and downward, nourished by the three guṇas, with the objects of the senses as tender buds. The roots of the tree hang downward, causing the flow of karma in the human form. Below, its roots branch out causing (karmic) actions in the world of humans."
c:15v3,न रूपमस्येह तथोपलभ्यतेनान्तो न चादिर्न च सम्प्रतिष्ठा |अश्वत्थमेनं सुविरूढमूलमसङ्गशस्त्रेण दृढेन छित्वा || तत: पदं तत्परिमार्गितव्यं यस्मिन्गता न निवर्तन्ति भूय: |तमेव चाद्यं पुरुषं प्रपद्येयत: प्रवृत्ति: प्रसृता पुराणी || ,"The real form of this tree is not perceived in this world, neither its beginning nor end, nor its continued existence. But this deep-rooted aśhvatth tree must be cut down with a strong axe of detachment. Then one must search out the base of the tree, which is the Supreme Lord, from whom streamed forth the activity of the universe a long time ago. Upon taking refuge in him, one will not return to this world again."
c:15v4,न रूपमस्येह तथोपलभ्यतेनान्तो न चादिर्न च सम्प्रतिष्ठा |अश्वत्थमेनं सुविरूढमूलमसङ्गशस्त्रेण दृढेन छित्वा || तत: पदं तत्परिमार्गितव्यं यस्मिन्गता न निवर्तन्ति भूय: |तमेव चाद्यं पुरुषं प्रपद्येयत: प्रवृत्ति: प्रसृता पुराणी || ,"The real form of this tree is not perceived in this world, neither its beginning nor end, nor its continued existence. But this deep-rooted aśhvatth tree must be cut down with a strong axe of detachment. Then one must search out the base of the tree, which is the Supreme Lord, from whom streamed forth the activity of the universe a long time ago. Upon taking refuge in him, one will not return to this world again."
c:15v5,निर्मानमोहा जितसङ्गदोषाअध्यात्मनित्या विनिवृत्तकामा: |द्वन्द्वैर्विमुक्ता: सुखदु:खसंज्ञैर्गच्छन्त्यमूढा: पदमव्ययं तत् || ,"Those who are free from vanity and delusion, who have overcome the evil of attachment, who dwell constantly in the self and God, who are freed from the desire to enjoy the senses, and are beyond the dualities of pleasure and pain, such liberated personalities attain my eternal abode."
c:15v6,न तद्भासयते सूर्यो न शशाङ्को न पावक: |यद्गत्वा न निवर्तन्ते तद्धाम परमं मम || ,"Neither the sun nor the moon, nor fire can illumine that supreme abode of mine. Having gone there, one does not return to this material world again."
c:15v7,ममैवांशो जीवलोके जीवभूत: सनातन: |मन:षष्ठानीन्द्रियाणि प्रकृतिस्थानि कर्षति || ,"The embodied souls in this material world are my eternal fragmental parts. But bound by material nature, they are struggling with the six senses including the mind."
c:15v8,शरीरं यदवाप्नोति यच्चाप्युत्क्रामतीश्वर: |गृहीत्वैतानि संयाति वायुर्गन्धानिवाशयात् || ,"As the air carries fragrance from place to place, so does the embodied soul carry the mind and senses with it, when it leaves an old body and enters a new one."
c:15v9,श्रोत्रं चक्षु: स्पर्शनं च रसनं घ्राणमेव च |अधिष्ठाय मनश्चायं विषयानुपसेवते || ,"Using the sense perceptions of the ears, eyes, skin, tongue, and nose, which are grouped around the mind, the embodied soul savors the objects of the senses."
c:15v10,उत्क्रामन्तं स्थितं वापि भुञ्जानं वा गुणान्वितम् |विमूढा नानुपश्यन्ति पश्यन्ति ज्ञानचक्षुष: || ,"The ignorant do not perceive the soul as it resides in the body, and as it enjoys sense objects; nor do they perceive it when it departs. But those who possess the eyes of knowledge can behold it."
c:15v11,यतन्तो योगिनश्चैनं पश्यन्त्यात्मन्यवस्थितम् |यतन्तोऽप्यकृतात्मानो नैनं पश्यन्त्यचेतस: || ,"Striving yogis too are able to realize the soul enshrined in the body. However, those whose minds are not purified cannot cognize it, even though they strive to do so."
c:15v12,यदादित्यगतं तेजो जगद्भासयतेऽखिलम् |यच्चन्द्रमसि यच्चाग्नौ तत्तेजो विद्धि मामकम् || ,Know that I am like the brilliance of the sun that illuminates the entire solar system. The radiance of the moon and the brightness of the fire also come from me.
c:15v13,गामाविश्य च भूतानि धारयाम्यहमोजसा |पुष्णामि चौषधी: सर्वा: सोमो भूत्वा रसात्मक: || ,"Permeating the earth, I nourish all living beings with my energy. Becoming the moon, I nourish all plants with the juice of life."
c:15v14,अहं वैश्वानरो भूत्वा प्राणिनां देहमाश्रित: |प्राणापानसमायुक्त: पचाम्यन्नं चतुर्विधम् || ,"It is I who take the form of the fire of digestion in the stomachs of all living beings, and combine with the incoming and outgoing breaths, to digest and assimilate the four kinds of foods."
c:15v15,सर्वस्य चाहं हृदि सन्निविष्टोमत्त: स्मृतिर्ज्ञानमपोहनं च |वेदैश्च सर्वैरहमेव वेद्योवेदान्तकृद्वेदविदेव चाहम् || ,"I am seated in the hearts of all living beings, and from me come memory, knowledge, as well as forgetfulness. I alone am to be known by all the Vedas, am the author of the Vedānt, and the knower of the meaning of the Vedas."
c:15v16,द्वाविमौ पुरुषौ लोके क्षरश्चाक्षर एव च |क्षर: सर्वाणि भूतानि कूटस्थोऽक्षर उच्यते || ,"There are two kinds of beings in creation, the kṣhar (perishable) and the akṣhar (imperishable). The perishable are all beings in the material realm. The imperishable are the the liberated beings."
c:15v17,उत्तम: पुरुषस्त्वन्य: परमात्मेत्युदाहृत: |यो लोकत्रयमाविश्य बिभर्त्यव्यय ईश्वर: || ,"Besides these, is the Supreme Divine Personality, who is the indestructible Supreme Soul. He enters the three worlds as the unchanging controller and supports all living beings."
c:15v18,यस्मात्क्षरमतीतोऽहमक्षरादपि चोत्तम: |अतोऽस्मि लोके वेदे च प्रथित: पुरुषोत्तम: || ,"I am transcendental to the perishable world of matter, and even to the imperishable soul; hence I am celebrated, both in the Vedas and the Smṛitis, as the Supreme Divine Personality."
c:15v19,यो मामेवमसम्मूढो जानाति पुरुषोत्तमम् |स सर्वविद्भजति मां सर्वभावेन भारत || ,"Those who know me without doubt as the Supreme Divine Personality truly have complete knowledge. O Arjun, they worship me with their whole being."
c:15v20,इति गुह्यतमं शास्त्रमिदमुक्तं मयानघ |एतद्बुद्ध्वा बुद्धिमान्स्यात्कृतकृत्यश्च भारत || ,"I have shared this most secret principle of the Vedic scriptures with you, O sinless Arjun. By understanding this, a person becomes enlightened, and fulfills all that is to be accomplished."
c:16v1,श्रीभगवानुवाच |अभयं सत्वसंशुद्धिर्ज्ञानयोगव्यवस्थिति: |दानं दमश्च यज्ञश्च स्वाध्यायस्तप आर्जवम् || अहिंसा सत्यमक्रोधस्त्याग: शान्तिरपैशुनम् |दया भूतेष्वलोलुप्त्वं मार्दवं ह्रीरचापलम् || तेज: क्षमा धृति: शौचमद्रोहोनातिमानिता |भवन्ति सम्पदं दैवीमभिजातस्य भारत || ,"The Supreme Divine Personality said: O scion of Bharat, these are the saintly virtues of those endowed with a divine nature—fearlessness, purity of mind, steadfastness in spiritual knowledge, charity, control of the senses, performance of sacrifice, study of the sacred books, austerity, and straightforwardness; non-violence, truthfulness, absence of anger, renunciation, peacefulness, restraint from fault-finding, compassion toward all living beings, absence of covetousness, gentleness, modesty, and lack of fickleness; vigor, forgiveness, fortitude, cleanliness, bearing enmity toward none, and absence of vanity."
c:16v2,श्रीभगवानुवाच |अभयं सत्वसंशुद्धिर्ज्ञानयोगव्यवस्थिति: |दानं दमश्च यज्ञश्च स्वाध्यायस्तप आर्जवम् || अहिंसा सत्यमक्रोधस्त्याग: शान्तिरपैशुनम् |दया भूतेष्वलोलुप्त्वं मार्दवं ह्रीरचापलम् || तेज: क्षमा धृति: शौचमद्रोहोनातिमानिता |भवन्ति सम्पदं दैवीमभिजातस्य भारत || ,"The Supreme Divine Personality said: O scion of Bharat, these are the saintly virtues of those endowed with a divine nature—fearlessness, purity of mind, steadfastness in spiritual knowledge, charity, control of the senses, performance of sacrifice, study of the sacred books, austerity, and straightforwardness; non-violence, truthfulness, absence of anger, renunciation, peacefulness, restraint from fault-finding, compassion toward all living beings, absence of covetousness, gentleness, modesty, and lack of fickleness; vigor, forgiveness, fortitude, cleanliness, bearing enmity toward none, and absence of vanity."
c:16v3,श्रीभगवानुवाच |अभयं सत्वसंशुद्धिर्ज्ञानयोगव्यवस्थिति: |दानं दमश्च यज्ञश्च स्वाध्यायस्तप आर्जवम् || अहिंसा सत्यमक्रोधस्त्याग: शान्तिरपैशुनम् |दया भूतेष्वलोलुप्त्वं मार्दवं ह्रीरचापलम् || तेज: क्षमा धृति: शौचमद्रोहोनातिमानिता |भवन्ति सम्पदं दैवीमभिजातस्य भारत || ,"The Supreme Divine Personality said: O scion of Bharat, these are the saintly virtues of those endowed with a divine nature—fearlessness, purity of mind, steadfastness in spiritual knowledge, charity, control of the senses, performance of sacrifice, study of the sacred books, austerity, and straightforwardness; non-violence, truthfulness, absence of anger, renunciation, peacefulness, restraint from fault-finding, compassion toward all living beings, absence of covetousness, gentleness, modesty, and lack of fickleness; vigor, forgiveness, fortitude, cleanliness, bearing enmity toward none, and absence of vanity."
c:16v4,दम्भो दर्पोऽभिमानश्च क्रोध: पारुष्यमेव च |अज्ञानं चाभिजातस्य पार्थ सम्पदमासुरीम् || ,"O Parth, the qualities of those who possess a demoniac nature are hypocrisy, arrogance, conceit, anger, harshness, and ignorance."
c:16v5,दैवी सम्पद्विमोक्षाय निबन्धायासुरी मता |मा शुच: सम्पदं दैवीमभिजातोऽसि पाण्डव || ,"The divine qualities lead to liberation, while the demoniac qualities are the cause for a continuing destiny of bondage. Grieve not, O Arjun, as you were born with saintly virtues."
c:16v6,द्वौ भूतसर्गौ लोकेऽस्मिन्दैव आसुर एव च |दैवो विस्तरश: प्रोक्त आसुरं पार्थ मे शृणु || ,"There are two kinds of beings in this world—those endowed with a divine nature and those possessing a demoniac nature. I have described the divine qualities in detail, O Arjun. Now hear from me about the demoniac nature."
c:16v7,प्रवृत्तिं च निवृत्तिं च जना न विदुरासुरा: |न शौचं नापि चाचारो न सत्यं तेषु विद्यते || ,"Those possessing a demoniac nature do not comprehend what actions are proper and what are improper. Hence, they possess neither purity, nor good conduct, nor even truthfulness."
c:16v8,असत्यमप्रतिष्ठं ते जगदाहुरनीश्वरम् |अपरस्परसम्भूतं किमन्यत्कामहैतुकम् || ,"They say, “The world is without absolute truth, without any basis (for moral order), and without a God (who has created or is controlling it). It is created from the combination of the two sexes, and has no purpose other than sexual gratification.”"
c:16v9,एतां दृष्टिमवष्टभ्य नष्टात्मानोऽल्पबुद्धय: |प्रभवन्त्युग्रकर्माण: क्षयाय जगतोऽहिता: || ,"Holding fast to such views, these misdirected souls, with small intellect and cruel actions, arise as enemies of the world threatening its destruction."
c:16v10,काममाश्रित्य दुष्पूरं दम्भमानमदान्विता: |मोहाद्गृहीत्वासद्ग्राहान्प्रवर्तन्तेऽशुचिव्रता: || ,"Harboring insatiable lust, full of hypocrisy, pride and arrogance, the demoniac cling to their false tenets. Thus illusioned, they are attracted to the impermanent and work with impure resolve."
c:16v11,चिन्तामपरिमेयां च प्रलयान्तामुपाश्रिता: |कामोपभोगपरमा एतावदिति निश्चिता: || ,"They are obsessed with endless anxieties that end only with death. Still, they maintain with complete assurance that gratification of desires and accumulation of wealth is the highest purpose of life."
c:16v12,आशापाशशतैर्बद्धा: कामक्रोधपरायणा: |ईहन्ते कामभोगार्थमन्यायेनार्थसञ्जयान् || ,"Held in bondage by hundreds of desires, and driven by lust and anger, they strive to accumulate wealth by unjust means, all for the gratification of their senses."
c:16v13,इदमद्य मया लब्धमिमं प्राप्स्ये मनोरथम् |इदमस्तीदमपि मे भविष्यति पुनर्धनम् || असौ मया हत: शत्रुर्हनिष्ये चापरानपि |ईश्वरोऽहमहं भोगी सिद्धोऽहं बलवान्सुखी || आढ्योऽभिजनवानस्मि कोऽन्योऽस्ति सदृशो मया |यक्ष्ये दास्यामि मोदिष्य इत्यज्ञानविमोहिता: || ,"The demoniac persons think, “I have gained so much wealth today, and I shall now fulfill this desire of mine. This is mine, and tomorrow I shall have even more. That enemy has been destroyed by me, and I shall destroy the others too! I am like God himself, I am the enjoyer, I am powerful, and I am happy. I am wealthy and I have highly placed relatives. Who else is equal to me? I shall perform sacrifices (to the celestial gods); I shall give alms; I shall rejoice.” In this way, they are deluded by ignorance."
c:16v14,इदमद्य मया लब्धमिमं प्राप्स्ये मनोरथम् |इदमस्तीदमपि मे भविष्यति पुनर्धनम् || असौ मया हत: शत्रुर्हनिष्ये चापरानपि |ईश्वरोऽहमहं भोगी सिद्धोऽहं बलवान्सुखी || आढ्योऽभिजनवानस्मि कोऽन्योऽस्ति सदृशो मया |यक्ष्ये दास्यामि मोदिष्य इत्यज्ञानविमोहिता: || ,"The demoniac persons think, “I have gained so much wealth today, and I shall now fulfill this desire of mine. This is mine, and tomorrow I shall have even more. That enemy has been destroyed by me, and I shall destroy the others too! I am like God himself, I am the enjoyer, I am powerful, and I am happy. I am wealthy and I have highly placed relatives. Who else is equal to me? I shall perform sacrifices (to the celestial gods); I shall give alms; I shall rejoice.” In this way, they are deluded by ignorance."
c:16v15,इदमद्य मया लब्धमिमं प्राप्स्ये मनोरथम् |इदमस्तीदमपि मे भविष्यति पुनर्धनम् || असौ मया हत: शत्रुर्हनिष्ये चापरानपि |ईश्वरोऽहमहं भोगी सिद्धोऽहं बलवान्सुखी || आढ्योऽभिजनवानस्मि कोऽन्योऽस्ति सदृशो मया |यक्ष्ये दास्यामि मोदिष्य इत्यज्ञानविमोहिता: || ,"The demoniac persons think, “I have gained so much wealth today, and I shall now fulfill this desire of mine. This is mine, and tomorrow I shall have even more. That enemy has been destroyed by me, and I shall destroy the others too! I am like God himself, I am the enjoyer, I am powerful, and I am happy. I am wealthy and I have highly placed relatives. Who else is equal to me? I shall perform sacrifices (to the celestial gods); I shall give alms; I shall rejoice.” In this way, they are deluded by ignorance."
c:16v16,अनेकचित्तविभ्रान्ता मोहजालसमावृता: |प्रसक्ता: कामभोगेषु पतन्ति नरकेऽशुचौ || ,"Possessed and led astray by such imaginings, enveloped in a mesh of delusion, and addicted to the gratification of sensuous pleasures, they descend to the murkiest hell."
c:16v17,आत्मसम्भाविता: स्तब्धा धनमानमदान्विता: |यजन्ते नामयज्ञैस्ते दम्भेनाविधिपूर्वकम् || ,"Such self-conceited and stubborn people, full of pride and arrogant in their wealth, perform ostentatious sacrifices in name only, with no regard to the rules of the scriptures."
c:16v18,अहङ्कारं बलं दर्पं कामं क्रोधं च संश्रिता: |मामात्मपरदेहेषु प्रद्विषन्तोऽभ्यसूयका: || ,"Blinded by egotism, strength, arrogance, desire, and anger, the demonic abuse my presence within their own body and in the bodies of others."
c:16v19,तानहं द्विषत: क्रूरान्संसारेषु नराधमान् |क्षिपाम्यजस्रमशुभानासुरीष्वेव योनिषु || आसुरीं योनिमापन्ना मूढा जन्मनि जन्मनि |मामप्राप्यैव कौन्तेय ततो यान्त्यधमां गतिम् || ,"These cruel and hateful persons, the vile and vicious of humankind, I constantly hurl into the wombs of those with similar demoniac natures in the cycle of rebirth in the material world. These ignorant souls take birth again and again in demoniac wombs. Failing to reach me, O Arjun, they gradually sink to the most abominable type of existence."
c:16v20,तानहं द्विषत: क्रूरान्संसारेषु नराधमान् |क्षिपाम्यजस्रमशुभानासुरीष्वेव योनिषु || आसुरीं योनिमापन्ना मूढा जन्मनि जन्मनि |मामप्राप्यैव कौन्तेय ततो यान्त्यधमां गतिम् || ,"These cruel and hateful persons, the vile and vicious of humankind, I constantly hurl into the wombs of those with similar demoniac natures in the cycle of rebirth in the material world. These ignorant souls take birth again and again in demoniac wombs. Failing to reach me, O Arjun, they gradually sink to the most abominable type of existence."
c:16v21,त्रिविधं नरकस्येदं द्वारं नाशनमात्मन: |काम: क्रोधस्तथा लोभस्तस्मादेतत्त्रयं त्यजेत् || ,"There are three gates leading to the hell of self-destruction for the soul—lust, anger, and greed. Therefore, all should abandon these three."
c:16v22,एतैर्विमुक्त: कौन्तेय तमोद्वारैस्त्रिभिर्नर: |आचरत्यात्मन: श्रेयस्ततो याति परां गतिम् || ,"Those who are freed from the three gates to darkness endeavor for the welfare of their soul, and thereby attain the supreme goal."
